01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003364; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003362; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1007369; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003292; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1008544; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1002483; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001924; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001425; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003015; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1000941; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1001021; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1009221; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1003587; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1290;1007682; 14
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1000600; 59
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002163; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002185; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002037; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001032; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1007182; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002243; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1007173; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001289; 66
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002521; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1007556; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001277; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001681; 41
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1005940; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003365; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1005267; 37
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003364; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003362; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1007369; 37
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003292; 23
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1008544; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1002483; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001924; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001425; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003015; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1000941; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1001021; 37
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1009221; 66
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1003587; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1038;1007682; 118
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;; 73
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1000600; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002163; 48
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002185; 54
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002037; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001032; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1007182; 16
